time_s,pitch_deg,pitch_rate_rad_s,elevator_cmd,altitude_ft
32.08,3.6991949633708545,0.5083559180518212,1.0,35.07216103374958
32.09,4.342875876549813,0.5116803481279413,1.0,34.9365441724658
32.1,4.995799503267402,0.5145167623733706,1.0,34.79788064584136
32.11,5.6577912756608395,0.5168500336161068,1.0,34.65617202967405
32.12,6.328677037672187,0.5186662194263962,1.0,34.51141993701458
32.13,7.008282704569925,0.5199524514892974,1.0,34.36362598836422
32.14,7.696434004629805,0.520696841799889,1.0,34.212791841477156
32.15,8.392956291449536,0.5208884028170834,1.0,34.05891912430525
32.160000000000004,9.097674416875572,0.5205169792427118,1.0,33.90200950205326
32.17,9.810412655738345,0.5195731895189435,1.0,33.742064625024796
32.18,10.530994674586927,0.5180483754801373,1.0,33.579086136072874
32.19,11.259243537425753,0.5159345588723352,1.0,33.41307568177581
32.2,11.994981742122315,0.5132244036779771,1.0,33.24403488263488
32.21,12.738031281703124,0.5099111833655494,1.0,33.07196535170078
32.22,13.488213725204597,0.5059887523324147,1.0,32.89686868712306
32.230000000000004,14.245350313116596,0.5014515209303751,1.0,32.71874646097422
32.24,15.009262062758273,0.496294415322264,1.0,32.53760024160147
32.25,15.779769882694797,0.49051290450134216,1.0,32.353431567549706
32.26,16.556694678823845,0.48410295986540003,1.0,32.166241973638535
32.27,17.33985746334398,0.4770610199191741,1.0,31.976032938808203
32.28,18.129079460837623,0.46938399313199014,1.0,31.78280595317483
32.29,18.924182200247632,0.4610692457898928,1.0,31.58656245097518
32.3,19.72498759248928,0.45211459151685035,1.0,31.387303855270147
32.31,20.53131798979037,0.4425182819351968,1.0,31.185031563043594
32.32,21.342996222902848,0.4322789983351527,1.0,30.97974694520235
32.33,22.159845612270107,0.42139584423455095,1.0,30.771451335400343
32.34,22.98168994913823,0.40986833872654604,1.0,30.560146044939756
32.35,23.808353442471144,0.39769641052696925,1.0,30.345832362771034
32.36,24.639660627359618,0.38488039264498575,1.0,30.128511540591717
32.37,25.475436230404846,0.37142101761089763,1.0,29.908184804022312
32.38,26.315504987302305,0.35731941320383726,1.0,29.684853360056877
32.39,27.15969140754845,0.3425770986296243,1.0,29.458518367260695
32.4,28.007819480834346,0.3271959811056775,1.0,29.229180969297886
32.410000000000004,28.85971231927502,0.31117835281572304,1.0,28.99684229120612
32.42,29.71519172913823,0.29452688820189515,1.0,28.761503413319588
32.43,30.574077705182148,0.27724475282335737,1.0,28.52316538617015
32.44,31.436187830020938,0.25933540196274074,1.0,28.281829200685024
32.45,32.30133660018058,0.24080263770781668,1.0,28.03749582543969
32.46,33.169334642475334,0.22165064525698006,1.0,27.790166221559048
32.47,34.03998781479312,0.20188398241694644,1.0,27.539841298013926
32.480000000000004,34.913096184542745,0.18150757859988373,1.0,27.286521937698126
32.49,35.7884528713489,0.16052673387507052,1.0,27.03020901605487
32.5,36.66584274030526,0.1389471182228238,1.0,26.77090335264802
32.51,37.54504093052697,0.11677477098097834,1.0,26.508605752140284
32.52,38.42581120200078,0.09401610047804654,1.0,26.24331698194146
32.53,39.307904081776684,0.07067788384812844,1.0,25.975037802010775
32.54,40.19105478836743,0.04676726702369,1.0,25.70376892015338
32.55,41.07498091079929,0.022291764902932575,1.0,25.429511032998562
32.56,41.95937981608902,-0.002740738310812079,1.0,25.152264788746834
32.57,42.84392575599493,-0.02832198587265881,1.0,24.872030828148127
32.58,43.72826664067869,-0.05444324590354808,1.0,24.58880975842476
32.59,44.6120204426252,-0.08109540247500495,1.0,24.302602112293243
32.6,45.49477119243962,-0.10826909180353579,1.0,24.013408448547125
32.61,46.37606453163613,-0.13595457584956813,1.0,23.721229255199432
32.62,47.255402761501145,-0.16414174252641714,1.0,23.426065020263195
32.63,48.132239344515824,-0.19282010426237506,1.0,23.12791618704796
32.64,49.00597280538588,-0.22197879643291196,1.0,22.826783161610365
32.65,49.87593997680647,-0.25160657565000494,1.0,22.522666357457638
32.660000000000004,50.74140853457809,-0.28169181791563846,1.0,22.215566121041775
32.67,51.60156876842234,-0.31222709436068136,1.0,21.905482780188322
32.68,52.455537798910385,-0.3432013446588174,1.0,21.59241472557187
32.69,53.302340133018035,-0.3746021981375931,1.0,21.276361785829067
32.7,54.14089385671308,-0.40641682594504996,1.0,20.957323350012302
32.71,54.969999037506916,-0.43863192398852585,1.0,20.635298673063517
32.72,55.788325278736366,-0.4712338244603756,1.0,20.310286983847618
32.730000000000004,56.594398499845674,-0.5042084476050548,1.0,19.982287500053644
32.74,57.3865871073323,-0.5375412655244093,1.0,19.651299349963665
32.75,58.163087803725645,-0.5712172974405662,1.0,19.317321628332138
32.76,58.92191140424819,-0.6052211046873323,1.0,18.980353388935328
32.77,59.66086918902257,-0.6395367857409782,1.0,18.640393633395433
32.78,60.37756051257357,-0.674147971325763,1.0,18.29744129627943
32.79,61.069362623494925,-0.7090378196353595,1.0,17.95149528980255
32.8,61.73342391014806,-0.74418901171439,1.0,17.602554470300674
32.81,62.36666206899637,-0.7795842193799354,1.0,17.250617627054453
32.82,62.965768848774744,-0.8152082823423373,1.0,16.895683627575636
32.83,63.527222841018975,-0.8510407112354524,1.0,16.53775181621313
32.84,64.04731482218524,-0.8870624586419384,1.0,16.176820870488882
32.85,64.52218443656047,-0.9232539738386063,1.0,15.812889739871025
32.86,64.94787166047024,-0.9595952194249555,1.0,15.445957276970148
32.87,65.32038355281387,-0.996065669387233,1.0,15.076022285968065
32.88,65.63577601101254,-1.0326443079057037,1.0,14.703083548694849
32.89,65.89024866947169,-1.0693096287855912,1.0,14.327139809727669
32.9,66.08024921028658,-1.1060503634574597,1.0,13.948189783841372
32.910000000000004,66.20257686938767,-1.1428538534535577,1.0,13.566236272454262
32.92,66.2544864371131,-1.1796876448826605,1.0,13.181281950324774
32.93,66.23378941239103,-1.216527624164387,1.0,12.793325826525688
32.94,66.13892409147914,-1.2533495126238539,1.0,12.40236946567893
32.95,65.96900254074899,-1.2901275101430598,1.0,12.00841399282217
32.96,65.72382769190168,-1.3268352799118668,1.0,11.611460484564304
32.97,65.40387838876656,-1.512262804289223,1.0,11.211510106921196
32.980000000000004,64.66981625184899,-1.836486799240119,1.0,11.183539036661386
32.99,63.735933434307675,-1.960969373676867,1.0,11.015833027660847
33.0,62.7006755998718,-2.102407573241293,1.0,10.932404432445765
33.01,61.5658303035651,-2.2102216557929832,1.0,10.883050624281168
33.02,60.35557849109779,-2.295084317899292,1.0,10.844601310789585
33.03,59.08685969222848,-2.3524021815508767,1.0,10.815900135785341
33.04,57.77800577462968,-2.3793514998005185,1.0,10.788899037986994
33.05,56.44814115766929,-2.3766147742142114,1.0,10.759073659777641
33.06,55.11540567801572,-2.3715142650031855,1.0,10.723554231226444
33.07,53.78188909885742,-2.3681257594400242,1.0,10.686636369675398
33.08,52.44708848182647,-2.364645531437664,1.0,10.646633371710777
33.09,51.11143226852828,-2.361103871850603,1.0,10.603198423981667
33.1,49.775281718896395,-2.3574956293641596,1.0,10.556557111442089
33.11,48.43895850405487,-2.3538165842992154,1.0,10.506705787032843
33.12,47.102750755826904,-2.3500628356843776,1.0,10.45364486798644
33.13,45.76691828558121,-2.3462308103339597,1.0,10.397374708205462
33.14,44.431696861310805,-2.3423172583120295,1.0,10.337895687669516
33.15,43.097301732696806,-2.33831924597207,1.0,10.275208253413439
33.160000000000004,41.76393054878685,-2.3342341467664287,1.0,10.209312845021486
33.17,40.43176578288676,-2.330059630202003,1.0,10.14020998775959
33.18,39.100976755908704,-2.325793649301687,1.0,10.067900221794844
33.19,37.77172133119852,-2.3214344269090788,1.0,9.992384131997824
33.2,36.444147339570506,-2.316980441147368,1.0,9.913662366569042
33.21,35.118393781995586,-2.3124304103134548,1.0,9.831735599786043
33.22,33.79459184843684,-2.3077832774552816,1.0,9.746604576706886
33.230000000000004,32.47286578418735,-2.3030381948481,1.0,9.658270061016083
33.24,31.15333362934535,-2.298194508552695,1.0,9.56673288345337
33.25,29.836107852455925,-2.293251743207732,1.0,9.471993923187256
33.26,28.52129589562858,-2.2882095871792534,1.0,9.374054096639156
33.27,27.20900064541937,-2.2830678781638056,1.0,9.272914376109838
33.28,25.899320841308853,-2.2778265893178338,1.0,9.168575789779425
33.29,24.59235143159788,-2.2724858159648873,1.0,9.061039388179779
33.3,23.28818388489889,-2.2670466657206325,1.0,8.950306300073862
33.31,21.986905948131557,-2.2615094757458944,1.0,8.836377874016762
33.32,20.68860238364877,-2.255874663045151,1.0,8.719255365431309
33.33,19.393355188129426,-2.250142755207533,1.0,8.59894010052085
33.34,18.101243764397676,-2.244314346099786,1.0,8.475433491170406
33.35,16.812345093008375,-2.2383900866263655,1.0,8.348736960440874
33.36,15.526733886848284,-2.232370675555694,1.0,8.218851990997791
33.37,14.244482731471676,-2.2262568508732925,1.0,8.085780121386051
33.38,12.965662213244617,-2.220049381623056,1.0,7.949522893875837
33.39,11.690341037069294,-2.2137490602047207,1.0,7.81008193269372
33.4,10.41858613520378,-2.2073566950915584,1.0,7.667458888143301
33.410000000000004,9.150462768477322,-2.200873103938267,1.0,7.521655455231667
33.42,7.88603462101925,-2.194299107044533,1.0,7.372673347592354
33.43,6.62536388946638,-2.187635521145459,1.0,7.220514357089996
33.44,5.368511367483862,-2.1808831534984203,1.0,7.065180271863937
33.45,4.115536526324451,-2.174042796239741,1.0,6.906672947108746
33.46,2.8664975920570854,-2.1671152209863407,1.0,6.74499424546957
33.47,1.6214516200150855,-2.1601011736596067,1.0,6.580146104097366
33.480000000000004,0.3804545669456755,-2.1530013695102697,1.0,6.412130448967218
33.49,-0.8564386387170237,-2.145816488326758,1.0,6.240949258208275
33.5,-2.089174028084994,-2.138547169810256,1.0,6.066604562103748
33.51,-3.3176985242290358,-2.131194009102921,1.0,5.889098398387432
33.52,-4.541959875484919,-2.1237575524573757,1.0,5.708432838320732
33.53,-5.761906589400357,-2.1162382930372567,1.0,5.524609975516796
33.54,-6.977487867101196,-2.1086366668421492,1.0,5.337631963193417
33.55,-8.188653537882558,-2.1009531234124497,1.0,5.147500943392515
33.56,-9.395354036652398,-1.8724451010197931,1.0,4.954219121485949
33.57,-10.472698045525782,-1.4896796597164268,1.0,4.802554529160261
33.58,-11.33296988653824,-1.1529708192165184,1.0,4.676476903259754
33.59,-12.00143466989533,-0.8572421206267734,1.0,4.554863136261702
33.6,-12.500437421454565,-0.5952291157763848,1.0,4.45181080698967
33.61,-12.848032378509423,-0.36461828191388046,1.0,4.361413203179836
33.62,-13.06048509594725,-0.1640757947197478,1.0,4.282149124890566
33.63,-13.153710241524765,0.01435612389569118,1.0,4.212493132799864
33.64,-13.139974875989932,0.172419226455975,1.0,4.151038579642773
33.65,-13.030909802899636,0.3127003955347554,1.0,4.096585530787706
33.660000000000004,-12.836473665939494,0.3496266028676439,1.0,4.048013783991337
33.67,-12.61727015460072,0.22515592581471988,1.0,4.029878351837397
33.68,-12.469412569380683,0.18231370606979574,1.0,4.055519327521324
33.69,-12.345155996430798,0.1542009506220415,1.0,4.054702177643776
33.7,-12.236522036723962,0.12944089567918954,1.0,4.072692461311817
33.71,-12.141728212414776,0.11335084025109855,1.0,4.094175063073635
33.72,-12.055628055259586,0.09996811762293156,1.0,4.116393610835075
33.730000000000004,-11.976634240169137,0.08945580468896255,1.0,4.140690047293901
33.74,-11.903055688813435,0.08044357584054831,1.0,4.165260497480631
33.75,-11.834020984956098,0.07242471319026707,1.0,4.190056551247835
33.76,-11.768966523534557,0.0649772493311268,1.0,4.214662451297045
33.77,-11.707585588518505,0.057851036824061536,1.0,4.238906197249889
33.78,-11.649725532778469,0.05089054513038167,1.0,4.262653466314077
33.79,-11.59533037943685,0.04400580448604506,1.0,4.2858231626451015
33.8,-11.54440075672296,0.037149839139551215,1.0,4.308365799486637
33.81,-11.496967342287737,0.030303427688785575,1.0,4.330253854393959
33.82,-11.453073517500698,0.02346499132880678,1.0,4.35147475451231
33.83,-11.41276418391026,0.016643750187040337,1.0,4.372025977820158
33.84,-11.376078785606529,0.009855144264241118,1.0,4.391911786049604
33.85,-11.343047171114119,0.003117772899905654,1.0,4.411140978336334
33.86,-11.313687370835831,-0.003548632285450893,1.0,4.429725341498852
33.87,-11.28800465601505,-0.010124535531570743,1.0,4.447678633034229
33.88,-11.265991447241312,-0.016591436793642726,1.0,4.465015862137079
33.89,-11.24762776849371,-0.022932382032783215,1.0,4.481752794235945
33.9,-11.232882040270646,-0.029132245298832068,1.0,4.497905638068914
33.910000000000004,-11.221712068086456,-0.03517785338727842,1.0,4.513490833342075
33.92,-11.214066126887573,-0.04105800111948773,1.0,4.528524845838547
33.93,-11.209884071962785,-0.04676340333104234,1.0,4.5430241003632545
33.94,-11.209098435919943,-0.05228659494497872,1.0,4.557004891335964
33.95,-11.211635478596012,-0.05762180679356558,1.0,4.570483312010765
33.96,-11.217416174082775,-0.06276482617992993,1.0,4.583475209772587
33.97,-11.226357124616792,-0.06771285428309232,1.0,4.5959961749613285
33.980000000000004,-11.238371398721597,-0.07246436175456891,1.0,4.608061473816633
33.99,-11.253369291748731,-0.07701895035236238,1.0,4.619686082005501
34.0,-11.27125901192616,-0.08137722138499781,1.0,4.630884595215321
34.01,-11.291947295180071,-0.08554065326635482,1.0,4.6416713036596775
34.02,-11.315339953735121,-0.08951148860792554,1.0,4.652060095220804
34.03,-11.341342363504888,-0.09329263081616347,1.0,4.662064511328936
34.04,-11.369859895447894,-0.09688755204174891,1.0,4.671697724610567
34.05,-11.400798297020998,-0.10030020262169906,1.0,4.6809725277125835
34.06,-11.434064023913606,-0.103534942263518,1.0,4.689901314675808
34.07,-11.469564534652697,-0.10659646576970536,1.0,4.698496151715517
34.08,-11.507208544161804,-0.10948974417227296,1.0,4.706768698990345
34.09,-11.546906244881995,-0.11221996924303461,1.0,4.714730270206928
34.1,-11.5885694969939,-0.11479250703591828,1.0,4.722391791641712
34.11,-11.632111992636858,-0.11721285220182798,1.0,4.7297638691961765
34.12,-11.677449394073726,-0.11948659089422785,1.0,4.736856736242771
34.13,-11.724499450431969,-0.12161936852474704,1.0,4.743680290877819
34.14,-11.773182095609439,-0.12361685976618106,1.0,4.750244088470936
34.15,-11.823419528267115,-0.12548474178125774,1.0,4.756557393819094
34.160000000000004,-11.875136275435132,-0.12722867262309615,1.0,4.762629102915525
34.17,-11.928259242481442,-0.12885427413951933,1.0,4.768467836081982
34.18,-11.982717751986367,-0.13036711173814103,1.0,4.7740819081664085
34.19,-12.038443569245494,-0.13177268171013717,1.0,4.779479335993528
34.2,-12.095370918723694,-0.1330764008061883,1.0,4.784667853266001
34.21,-12.153436492691512,-0.1342835943528007,1.0,4.789654918015003
34.22,-12.212579450931388,-0.13539948747843414,1.0,4.794447727501392
34.230000000000004,-12.27274141322828,-0.13642920118759214,1.0,4.799053210765123
34.24,-12.333866447507209,-0.13737774220422266,1.0,4.803478050976992
34.25,-12.395901049698846,-0.13825000415023977,1.0,4.807728674262762
34.26,-12.458794122190463,-0.13905076004491826,1.0,4.811811301857233
34.27,-12.522496945536174,-0.13978466115358495,1.0,4.815731879323721
34.28,-12.586963147146824,-0.14045623780631672,1.0,4.819496173411608
34.29,-12.652148668293398,-0.14106989429410033,1.0,4.823109712451696
34.300000000000004,-12.718011725752225,-0.14162991194464372,1.0,4.826577827334404
34.31,-12.78451277304412,-0.1421404499670286,1.0,4.829905621707439
34.32,-12.85161446003873,-0.14260554286667892,1.0,4.833098042756319
34.33,-12.91928158879407,-0.14302910340652034,1.0,4.836159806698561
34.34,-12.987481069051414,-0.1434149264359455,1.0,4.83909547701478
34.35,-13.056181874067478,-0.14376668550954624,1.0,4.841909423470497
34.36,-13.125354992360926,-0.14408793999316494,1.0,4.844605844467878
34.37,-13.194973381820171,-0.1443821339265229,1.0,4.847188767045736
34.38,-13.265011921310219,-0.14465259994685373,1.0,4.8496620543301105
34.39,-13.335447362849154,-0.1449025610765026,1.0,4.852029416710138
34.4,-13.406258283189027,-0.14513513349859464,1.0,4.854294404387474
34.410000000000004,-13.477425035435722,-0.14535332832793224,1.0,4.856460429728031
34.42,-13.548929700160713,-0.13453327489320144,1.0,4.8585307486355305
34.43,-13.628974697588946,-0.1222487852200734,1.0,4.871311463415623
34.44,-13.699923782163573,-0.10978483014772826,1.0,4.867261465638876
34.45,-13.765695463234186,-0.09958319227602203,1.0,4.873417854309082
34.46,-13.822563514531955,-0.09092060848102342,1.0,4.87245886400342
34.47,-13.873422181247973,-0.08008651202619646,1.0,4.874565195292234
34.480000000000004,-13.919248175792191,-0.06961396722987337,1.0,4.876278035342693
34.49,-13.956865492631719,-0.06074671227339407,1.0,4.874588277190924
34.5,-13.99316543360147,-0.04659283124524,1.0,4.879307929426432
34.51,-14.019206694837933,-0.04210000288950035,1.0,4.875269558280706
34.52,-14.04140188796002,-0.0344846483700908,1.0,4.876975875347853
34.53,-14.059950102896265,-0.02712618682476025,1.0,4.8770738281309605
34.54,-14.073716652509676,-0.02058284105321525,1.0,4.8761575147509575
34.550000000000004,-14.085764422803214,-0.011792723308232939,1.0,4.878005363047123
34.56,-14.092076922611499,-0.007742597549263166,1.0,4.876052863895893
34.57,-14.09580980017541,-0.0029114489917484066,1.0,4.876748815178871
34.58,-14.09666474457256,0.0009848675580891436,1.0,4.876285430043936
34.59,-14.095252269890215,0.004542503462517807,1.0,4.876224685460329
34.6,-14.091804316405335,0.007688896476709095,1.0,4.876090671867132
34.61,-14.086573860552503,0.010507228037887397,1.0,4.876016940921545
34.62,-14.079756801261981,0.013032663000664807,1.0,4.8759685680270195
34.63,-14.071524173994067,0.015302167664474777,1.0,4.875950541347265
34.64,-14.062023685742998,0.01734596190377008,1.0,4.8759580925107
34.65,-14.051384823291968,0.019190536948272077,1.0,4.875988274812698
34.660000000000004,-14.039721601970356,0.02085911259160253,1.0,4.876037858426571
34.67,-14.027134727055527,0.022372223829209427,1.0,4.87610387057066
34.68,-14.013713254957157,0.023748136587251615,1.0,4.87618350610137
34.69,-13.999535934912597,0.025003157110268622,1.0,4.876274216920137
34.7,-13.984672334295198,0.026151885010003553,1.0,4.876373667269945
34.71,-13.96918380132561,0.027207416909182103,1.0,4.876479748636484
34.72,-13.953124304261124,0.028181516783868658,1.0,4.876590542495251
34.730000000000004,-13.936541171515982,0.02908476268492376,1.0,4.876704316586256
34.74,-13.91947574869515,0.0299266720114274,1.0,4.876819528639317
34.75,-13.901963985958664,0.03071581254896428,1.0,4.876934766769409
34.76,-13.884036964154502,0.03145989811003279,1.0,4.877048783004284
34.77,-13.865721368623465,0.03216587710723762,1.0,4.8771604411304
34.78,-13.847039914463158,0.03284000817050853,1.0,4.877268724143505
34.79,-13.828011730564748,0.03348792879226601,1.0,4.877372719347477
34.800000000000004,-13.808652706137977,0.034114719644792596,1.0,4.87747161090374
34.81,-13.788975801925304,0.034724955493838514,1.0,4.877564653754234
34.82,-13.768991333763777,0.0353227581094141,1.0,4.877651188522577
34.83,-13.748707226966872,0.03591184200385196,1.0,4.877730615437031
34.84,-13.728129245517142,0.03649555306415562,1.0,4.877802383154631
34.85,-13.707261200079907,0.03707690413507079,1.0,4.877866014838219
34.86,-13.686105136457964,0.037658613399377934,1.0,4.8779210560023785
34.87,-13.664661502554162,0.03824312903852763,1.0,4.877967104315758
34.88,-13.64292930190505,0.03883265603758141,1.0,4.878003787249327
34.89,-13.620906232395125,0.039429184883280864,1.0,4.878030773252249
34.9,-13.598588808783894,0.040034510805011234,1.0,4.878047738224268
34.910000000000004,-13.575972474620936,0.04065025424567384,1.0,4.878054391592741
34.92,-13.553051702714846,0.04127787847496646,1.0,4.878050465136766
34.93,-13.529820085769838,0.0419187062801291,1.0,4.878035694360733
34.94,-13.506270417650448,0.042573936086535785,1.0,4.878009837120771
34.95,-13.482394765506138,0.043244652073756655,1.0,4.877972662448883
34.96,-13.458184536318708,0.0439318413647007,1.0,4.877923931926489
34.97,-13.433630533541422,0.04463639900481956,1.0,4.877863444387913
34.980000000000004,-13.408723011121083,0.045359142840024506,1.0,4.877790976315737
34.99,-13.383451718914918,0.04610081954931095,1.0,4.877706304192543
35.0,-13.357805944724896,0.04686211394747759,1.0,4.877609219402075
35.01,-13.33177455100933,0.04764365624740402,1.0,4.8774995021522045
35.02,-13.305346007410494,0.04844602943234289,1.0,4.877376936376095
35.03,-13.278508419007604,0.049269772410043974,1.0,4.877241306006908
35.04,-13.2512495528319,0.05011538985540994,1.0,4.877092368900776
35.050000000000004,-13.223556858566223,0.0509833515690538,1.0,4.876929894089699
35.06,-13.195417489707719,0.05187410375507046,1.0,4.876753643155098
35.07,-13.166818318036325,0.05278806727120231,1.0,4.876563359051943
35.08,-13.137745949173937,0.05372564208553501,1.0,4.8763587810099125
35.09,-13.108186735536004,0.054687214438922944,1.0,4.876139633357525
35.1,-13.078126784955156,0.05567315539649929,1.0,4.875905644148588
35.11,-13.047551970206682,0.05668382709793517,1.0,4.875656504184008
35.12,-13.016447934786873,0.0577195803186247,1.0,4.875391900539398
35.13,-12.984800100128712,0.058780763868405035,1.0,4.875111512839794
35.14,-12.952593667173353,0.059867717528217644,1.0,4.874815009534359
35.15,-12.919813622151045,0.060980782913716565,1.0,4.874502029269934
35.160000000000004,-12.886444735828574,0.0621202991255698,1.0,4.874172188341618
35.17,-12.852471565300723,0.06328660599597585,1.0,4.873825114220381
35.18,-12.81787845381589,0.0644800445272639,1.0,4.87346038967371
35.19,-12.782649530299988,0.06570096141085556,1.0,4.873077590018511
35.2,-12.74676870611729,0.06694970474437789,1.0,4.872676268219948
35.21,-12.71021967434444,0.06822662927216096,1.0,4.872255962342024
35.22,-12.672985905882959,0.06953209599847411,1.0,4.871816176921129
35.230000000000004,-12.635050645727828,0.07086647267444039,1.0,4.871356401592493
35.24,-12.596396908897905,0.07223013406207117,1.0,4.870876103639603
35.25,-12.557007476170284,0.07362346437155103,1.0,4.870374724268913
35.26,-12.51686488828143,0.07504685426002115,1.0,4.869851686060429
35.27,-12.475951441902858,0.07650070736847064,1.0,4.86930637806654
35.28,-12.4342491816329,0.0779854338761914,1.0,4.868738170713186
35.29,-12.391739895788,0.07950145636322817,1.0,4.868146397173405
35.300000000000004,-12.348405108653878,0.08104920685436738,1.0,4.86753037199378
35.31,-12.304226074449431,0.0826291286674964,1.0,4.866889376193285
35.32,-12.259183770135115,0.08424167696278807,1.0,4.866222649812698
35.33,-12.213258887851884,0.0858873182963316,1.0,4.86552943661809
35.34,-12.166431827574307,0.08756653081680985,1.0,4.864808902144432
35.35,-12.118682689594873,0.08927980533650466,1.0,4.864060208201408
35.36,-12.069991266347921,0.09102764348075743,1.0,4.8632824793457985
35.37,-12.02033703528806,0.09281056214301506,1.0,4.862474787980318
35.38,-11.969699149059121,0.09462908854177317,1.0,4.861636191606522
35.39,-11.918056428586954,0.09648376413487013,1.0,4.86076569929719
35.4,-11.865387353792112,0.09837514160537317,1.0,4.859862267971039
35.410000000000004,-11.811670056086118,0.10030378943204442,1.0,4.858924847096205
35.42,-11.756882308102954,0.10227028743531869,1.0,4.8579523004591465
35.43,-11.701001516045473,0.10427522866175805,1.0,4.856943484395742
35.44,-11.644004710899365,0.10631922067033824,1.0,4.855897191911936
35.45,-11.585868538868102,0.10840288308252442,1.0,4.854812178760767
35.46,-11.526569253225357,0.11052685205531504,1.0,4.853687148541212
35.47,-11.466082703487247,0.11269177439198196,1.0,4.8525207452476025
35.480000000000004,-11.404384328101495,0.11489831115332899,1.0,4.851311579346657
35.49,-11.341449144982466,0.11714713753472644,1.0,4.850058194249868
35.5,-11.277251742092252,0.11943894285236849,1.0,4.848759077489376
35.51,-11.211766268039675,0.12177442834421115,1.0,4.847412679344416
35.52,-11.14496642400405,0.1241543121429637,1.0,4.846017364412546
35.53,-11.076825452688356,0.12657932330973823,1.0,4.8445714600384235
35.54,-11.00731613086442,0.1290502047808085,1.0,4.843073200434446
35.550000000000004,-10.936410760172723,0.13156771390016134,1.0,4.8415207862854
35.56,-10.864081157631157,0.13413262210352742,1.0,4.839912340044975
35.57,-10.790298646373397,0.13674571391413032,1.0,4.838245913386345
35.58,-10.715034047011242,0.13940778631004147,1.0,4.836519472301006
35.59,-10.638257669436564,0.14211965012512048,1.0,4.834730934351683
35.6,-10.55993930385236,0.14488212949868265,1.0,4.832878116518259
35.61,-10.480048212182925,0.14769606085382958,1.0,4.830958768725395
35.62,-10.398553120170837,0.15056229475379965,1.0,4.828970558941364
35.63,-10.315422208449196,0.15348169384121105,1.0,4.826911065727472
35.64,-10.230623104928252,0.1564551335483941,1.0,4.824777781963348
35.65,-10.144122876895326,0.15948350144490828,1.0,4.822568103671074
35.660000000000004,-10.055888023580888,0.16256769568547907,1.0,4.820279341191053
35.67,-9.965884469799493,0.16570862812432147,1.0,4.817908704280853
35.68,-9.87407755787737,0.1689072203969429,1.0,4.815453305840492
35.69,-9.780432042066442,0.17216440719345244,1.0,4.8129101395606995
35.7,-9.684912081185434,0.17548113241499821,1.0,4.810276113450527
35.71,-9.5874812337244,0.17885841474219127,1.0,4.807548012584448
35.72,-9.488102417533636,0.1822978480210071,1.0,4.804723121225834
35.730000000000004,-9.386737560834588,0.18580055166959356,1.0,4.801798053085804
35.74,-9.283347878888428,0.1893672592962863,1.0,4.798769194632769
35.75,-9.177894108515499,0.1929988313471302,1.0,4.795633070170879
35.76,-9.070336437986994,0.19669609431923296,1.0,4.792385865002871
35.77,-8.960634530293895,0.20045990769348024,1.0,4.789023704826832
35.78,-8.848747507787758,0.20429114041763,1.0,4.785542540252209
35.79,-8.734633949941344,0.20819065146777505,1.0,4.7819381803274155
35.800000000000004,-8.61825190206072,0.21215931210504543,1.0,4.778206288814545
35.81,-8.499558871990585,0.2161980026857424,1.0,4.7743423618376255
35.82,-8.378511829058636,0.22030763993207067,1.0,4.770341753959656
35.83,-8.255067188331303,0.22448912703973528,1.0,4.76619965583086
35.84,-8.129180822920961,0.22874336465233233,1.0,4.76191108673811
35.85,-8.000808070972464,0.23307125844268714,1.0,4.757470905780792
35.86,-7.8699037390000575,0.23747373739806418,1.0,4.752873789519072
35.87,-7.736422095717755,0.24195172922245264,1.0,4.748114243149757
35.88,-7.6003168801781555,0.24650613772847305,1.0,4.743186589330435
35.89,-7.461541323345824,0.2511378665150442,1.0,4.738084949553013
35.9,-7.320048157207525,0.2558478385316869,1.0,4.732803262770176
35.910000000000004,-7.175789613954294,0.26063695902583356,1.0,4.727335266768932
35.92,-7.028717446500981,0.26550610557257687,1.0,4.721674498170614
35.93,-6.878782955683428,0.27045614364841664,1.0,4.715814281255007
35.94,-6.725937009756875,0.27548784024462214,1.0,4.709747709333897
35.95,-6.570130111728311,0.28060200643868427,1.0,4.7034676894545555
35.96,-6.411312384977934,0.2857994090641004,1.0,4.696966864168644
35.97,-6.249433621580965,0.2910808442593156,1.0,4.690237682312727
35.980000000000004,-6.08444328206644,0.29644705942249566,1.0,4.683272335678339
35.99,-5.916290541811621,0.3018987591867737,1.0,4.676062796264887
36.0,-5.74492433503,0.3074366491640391,1.0,4.668600760400295
36.01,-5.570293375645877,0.31306139517119413,1.0,4.660877700895071
36.02,-5.392346202428961,0.31877360653975906,1.0,4.652884811162949
36.03,-5.211031235083833,0.3245738920025258,1.0,4.644613035023212
36.04,-5.026296800641683,0.33046280551011464,1.0,4.636053033173084
36.050000000000004,-4.838091191750151,0.33644082853748225,1.0,4.627195201814175
36.06,-4.646362737039941,0.34250844721023926,1.0,4.6180296540260315
36.07,-4.451059829638605,0.348666051972483,1.0,4.60854621604085
36.08,-4.252131014190743,0.3549139925374108,1.0,4.5987344197928905
36.09,-4.049525045005377,0.3612519147200538,1.0,4.588583517819643
36.1,-3.8431913227387797,0.36768200503449455,1.0,4.578084405511618
36.11,-3.6330784736700767,0.3742035988894518,1.0,4.567223582416773
